block_id,txin_id,out_block_id
29403,31881,28973
34377,37518,28974
29403,31854,28976
34377,37365,28977
39072,42898,28979
34377,37398,28980
29734,32494,28981
29403,31866,28982
29159,31598,28986
29734,32310,28986
29147,31573,28987
29403,31894,28988
29405,31912,28989
34377,37349,28990
29159,31592,28992
29734,32570,28994
29734,32268,28997
29734,32524,28999
34377,37509,29000
29403,31869,29002
39072,42945,29006
29405,31914,29007
29734,32296,29008
34377,37466,29010
29403,31893,29013
39072,42891,29016
29734,32406,29017
29403,31861,29019
29734,32491,29020
29734,32447,29023
29734,32523,29026
29159,31596,29034
29734,32428,29036
29403,31853,29038
29734,32562,29041
29403,31901,29044
29734,32559,29045
29734,32262,29050
34377,37375,29052
29403,31880,29053
34377,37382,29055
29403,31852,29058
29403,31849,29059
29734,32574,29062
29734,32483,29065
29403,31897,29069
29734,32474,29070
29405,31915,29074
29734,32481,29075
29734,32389,29076
29403,31855,29080
39418,43411,29081
39418,43458,29085
29403,31906,29087
29403,31907,29090
29734,32363,29093
29403,31882,29094
29734,32492,29096
39418,43662,29097
29734,32272,29101
34587,37776,29103
39072,42895,29105
29734,32434,29106
34377,37507,29107
29147,31570,29114
39072,42902,29115
29734,32502,29118
29734,32478,29119
29405,31916,29123
29403,31891,29124
29159,31600,29126
29403,31863,29128
34377,37454,29129
29734,32517,29133
29403,31899,29134
29734,32326,29137
29403,31895,29138
29674,32188,29140
29403,31886,29142
29147,31572,29146
29202,31645,29146
29148,31576,29147
29684,32208,29147
29148,31577,29148
29684,32207,29148
39072,42938,29153
29403,31884,29154
29159,31590,29155
29734,32554,29156
29114,31525,29159
29161,31603,29159
29405,31917,29159
29734,32318,29160
29146,31568,29161
39418,43693,29161
39418,43733,29162
29403,31870,29167
29403,31877,29168
29403,31896,29174
29675,32196,29177
39072,42901,29178
29734,32279,29180
39418,43443,29181
29403,31868,29182
29675,32191,29183
29734,32346,29184
29403,31892,29186
29403,31902,29187
29734,32467,29191
29403,31850,29193
29403,31872,29194
29675,32190,29196
29734,32377,29198
29675,32192,29199
39072,42885,29201
29831,32683,29202
29403,31904,29204
29734,32385,29205
29734,32277,29206
29403,31903,29207
29403,31879,29208
29403,31878,29209
29734,32476,29210
39418,43715,29213
29403,31890,29214
29403,31889,29217
29734,32451,29219
39072,42892,29221
29403,31859,29222
29675,32193,29223
29734,32453,29224
29403,31900,29230
39072,42894,29232
29734,32435,29235
29237,31682,29236
29734,32410,29236
29734,32289,29237
29403,31875,29238
29403,31871,29240
29403,31860,29243
39418,43427,29249
29403,31857,29250
29403,31885,29252
39418,43626,29254
29752,32597,29255
29403,31851,29258
29403,31864,29259
39072,42944,29263
29403,31905,29265
29403,31888,29266
29734,32468,29267
29403,31874,29274
29403,31883,29277
29675,32194,29278
39418,43699,29279
29405,31913,29281
29734,32427,29282
39418,43660,29284
29734,32477,29287
39418,43461,29290
39418,43595,29295
29403,31862,29297
39072,42928,29298
29734,32291,29299
29734,32513,29302
29734,32376,29308
29675,32195,29310
29752,32598,29314
29734,32401,29315
29403,31876,29317
29403,31856,29318
39418,43410,29321
29734,32275,29322
29403,31865,29323
29734,32273,29325
29734,32274,29330
29734,32572,29334
29403,31858,29335
39418,43435,29339
29734,32546,29343
29403,31908,29346
39418,43571,29347
39072,42910,29357
39418,43686,29360
29734,32500,29366
29734,32549,29370
39418,43643,29375
29734,32340,29377
39072,42936,29380
39418,43602,29382
29734,32542,29400
29752,32603,29403
29752,32599,29405
29734,32433,29407
29734,32325,29410
29734,32392,29412
29734,32488,29429
29734,32442,29430
29734,32335,29435
29734,32538,29438
29752,32602,29439
29734,32398,29441
29734,32354,29451
29734,32557,29452
29734,32295,29458
29734,32269,29466
29734,32525,29477
29734,32504,29479
29734,32299,29481
29734,32533,29483
29752,32600,29489
29734,32388,29496
29734,32547,29504
29734,32552,29519
29854,32719,29537
29734,32315,29538
29854,32722,29541
29734,32480,29545
29854,32718,29549
29854,32723,29551
29854,32716,29555
29854,32709,29568
39072,42905,29571
29854,32715,29582
29854,32714,29583
29854,32713,29605
29854,32712,29612
29854,32720,29617
29854,32710,29620
29854,32711,29622
29854,32721,29623
29734,32259,29624
29734,32304,29626
29752,32601,29640
29854,32717,29645
29734,32400,29648
29734,32314,29651
29854,32707,29652
33009,35940,29657
33009,35922,29660
33009,35936,29661
33009,35903,29667
33009,35967,29668
29675,32197,29674
33009,35956,29698
29854,32708,29702
33009,35946,29718
33009,35921,29723
29657,32170,29734
40446,45678,29734
33009,35968,29738
33009,35899,29752
39072,42935,29758
33009,35912,29771
33009,35965,29775
39072,42924,29781
33009,35941,29791
33009,35909,29796
33009,35925,29812
33009,35928,29821
33009,35951,29823
30394,33274,29831
34505,37693,29831
33009,35944,29835
33009,35975,29838
33009,35950,29843
33009,35926,29851
33009,35908,29853
33009,35923,29854
33009,35953,29857
33009,35963,29879
33009,35942,29909
33009,35932,29912
30051,32921,29920
33009,35949,29922
33009,35902,29926
33009,35957,29929
33009,35937,29930
33009,35914,29931
33009,35904,29940
39438,44208,29955
39072,42919,29957
39438,44060,29968
33009,35972,29989
33009,35971,29990
33009,35964,29995
33009,35974,30002
33009,35934,30006
39438,44338,30008
39438,43872,30014
33009,35913,30020
33009,35943,30031
39438,44246,30034
40564,45827,30037
33009,35959,30048
30133,33012,30051
39438,44192,30061
33009,35976,30068
33009,35901,30081
33009,35900,30082
39438,43823,30084
33009,35924,30088
39438,43853,30089
39438,44064,30107
33009,35905,30114
39438,44040,30115
33009,35920,30117
33009,35969,30119
33009,35911,30122
33009,35929,30124
39438,44370,30126
39438,44318,30128
33009,35948,30129
30740,33621,30134
33009,35930,30136
33009,35939,30138
39438,44385,30140
39438,44320,30142
33009,35973,30144
39438,44284,30151
39438,44237,30163
33009,35906,30179
39438,43874,30181
39438,44101,30190
33009,35927,30220
33009,35916,30224
39438,43882,30243
39438,43809,30250
39438,44281,30264
39438,44171,30273
39438,43940,30319
39438,44096,30322
39438,44209,30325
39438,43939,30326
39438,44263,30331
33009,35945,30333
39438,44330,30349
39438,44387,30362
39438,44048,30370
33009,35918,30377
33009,35977,30397
33009,35935,30409
33009,35917,30411
39438,43943,30414
33009,35915,30420
39438,44022,30422
33009,35960,30431
39438,44076,30447
39438,44156,30454
33009,35954,30456
39438,44068,30457
39438,44145,30458
39438,44339,30466
39438,44107,30476
39438,44331,30477
39438,44354,30493
39438,43867,30512
33009,35961,30526
39438,44006,30534
39438,44157,30536
33009,35931,30549
33009,35907,30570
37290,40698,30571
39438,44292,30573
39438,44117,30579
31821,34707,30580
33009,35947,30584
39438,44014,30594
33009,35955,30613
39438,43911,30615
39438,43877,30616
39438,44230,30621
33009,35910,30623
33009,35919,30629
33009,35952,30630
33009,35938,30631
33009,35970,30635
33009,35962,30639
39438,43947,30640
39438,44020,30643
39438,44369,30647
39438,44025,30657
33009,35958,30661
33009,35933,30667
33009,35966,30668
39438,43921,30675
39438,43848,30676
39438,43828,30685
39438,44065,30693
31821,34704,30697
39438,44290,30717
39438,44356,30719
39438,43983,30737
37290,40697,30740
39438,43963,30747
39438,44018,30752
37290,40696,30754
39438,43952,30768
37290,40699,30772
39438,43892,30777
39438,44353,30786
39438,43800,30798
39438,44213,30801
31821,34705,30810
39438,43914,30811
39438,44346,30814
39438,44349,30820
39438,43808,30821
39438,44140,30835
39438,44245,30840
39438,43950,30878
39438,43948,30891
31821,34706,30920
39438,43949,30921
39438,43912,30947
39438,44333,30953
39438,44141,30954
39438,44180,30956
39438,44242,30969
39438,44341,30991
39438,44077,30997
39438,44220,31009
38376,42096,31036
39438,44365,31049
37290,40700,31062
39438,43798,31069
39438,44195,31083
37290,40695,31098
39438,43898,31099
39438,44009,31102
39438,44368,31129
39438,44207,31172
39438,44181,31187
39438,43852,31195
39438,44017,31200
39438,44197,31201
39438,44360,31242
39438,43849,31260
39438,44002,31268
39438,44129,31269
39438,43844,31274
39438,44091,31302
39438,44377,31306
39438,44373,31326
39438,43886,31329
39438,44111,31334
39438,44133,31339
39438,43814,31348
39438,43827,31350
39438,43804,31359
39438,44163,31366
39438,43974,31374
39438,43854,31382
39760,44735,31385
39438,43819,31387
39438,44113,31403
39438,44276,31405
39438,44095,31407
39438,44099,31433
39438,43945,31437
39438,44033,31454
39438,43794,31470
39438,44066,31476
39438,43879,31486
39438,44050,31488
39438,43824,31489
39438,43793,31492
39438,43971,31505
39438,44227,31518
39438,44364,31528
39438,44188,31534
39438,43904,31536
39438,44329,31541
31821,34708,31545
39438,44134,31558
39438,43896,31562
39438,44026,31587
39438,43924,31626
39438,44357,31642
39438,43999,31644
39438,44069,31648
39438,44266,31655
39438,44352,31671
39438,44366,31684
39438,44289,31743
39438,44127,31756
39438,43993,31758
39438,43902,31762
39438,43981,31784
39438,44164,31788
39438,44194,31791
39438,44269,31799
39438,43821,31809
39438,44203,31811
39438,44223,31813
39438,44210,31817
34706,37902,31822
39438,44054,31833
39438,44001,31834
39438,44241,31840
39438,43960,31855
39438,43923,31885
39438,44119,31896
39438,43917,31904
39438,44114,31922
34706,37900,31941
39438,44345,31943
39438,43831,31955
39438,44072,31956
39438,43834,31977
39438,44010,31979
39438,43825,31993
34706,37901,31998
39438,44308,32002
39438,44202,32003
39438,44381,32011
39438,44261,32036
39438,43936,32037
39438,43953,32090
39438,44013,32104
39438,44053,32108
39438,44124,32145
34706,37903,32146
39438,44322,32148
39438,44135,32162
34706,37904,32170
39438,43818,32171
38376,42043,32173
38376,42127,32174
39438,43792,32177
39438,44305,32184
38376,41929,32185
38376,41948,32186
39438,44177,32196
39438,44296,32197
34377,37501,32198
39438,43961,32202
38376,41906,32206
39438,44092,32214
34706,37897,32226
38376,42135,32236
38376,42086,32241
39438,44386,32243
34377,37413,32249
39438,44235,32253
38376,42030,32255
39438,43899,32257
38376,42040,32278
38376,42101,32281
39438,44132,32291
39438,44319,32293
38376,42009,32296
39438,44139,32312
39438,43997,32324
34377,37470,32333
32637,35526,32341
39438,43858,32352
39438,44182,32368
39438,43857,32370
39438,44328,32372
34706,37899,32379
39438,44063,32380
38376,41992,32381
39438,43900,32403
40129,45238,32419
39438,43845,32425
32585,35473,32429
39438,44179,32438
39438,44032,32442
39438,44355,32454
34377,37539,32455
39438,44086,32472
39438,44301,32491
34377,37426,32497
39438,44043,32505
34377,37425,32506
39438,43832,32514
39438,44313,32533
39438,44126,32556
39438,44324,32559
39438,44282,32560
39438,43996,32569
34377,37427,32579
34377,37428,32581
39438,44051,32592
39438,44138,32594
39438,43843,32607
39438,43788,32616
38376,42015,32637
39438,44270,32654
39438,44275,32660
39438,43861,32701
39438,43890,32705
39438,43919,32721
39438,43868,32727
39438,43951,32734
34377,37540,32735
39438,43875,32738
39438,44298,32742
34377,37541,32743
39438,44211,32747
39438,43957,32752
39438,43870,32767
34377,37543,32773
34377,37429,32793
39438,44287,32801
39438,44143,32806
39438,44257,32817
34377,37542,32818
39438,44359,32822
39438,43929,32825
39438,43956,32851
39438,44047,32856
39438,44347,32863
39438,43916,32866
34377,37544,32867
39438,44226,32870
39438,44080,32897
39438,43830,32902
34377,37430,32907
34377,37545,32909
34377,37546,32913
39251,43182,32948
39438,44340,32949
39438,44105,32960
39438,44325,33000
39438,44012,33002
39438,44081,33013
39438,44299,33014
39438,44016,33017
38376,41978,33037
34377,37548,33039
39438,44249,33049
39438,43962,33050
34377,37547,33051
34377,37549,33054
39438,44167,33060
34377,37431,33062
38376,42115,33063
39438,44042,33069
39438,43935,33070
38376,41976,33080
40444,45675,33100
39438,44085,33112
39438,43913,33129
38376,41995,33137
39438,44382,33150
39438,44045,33152
39438,44058,33172
38376,41981,33175
38376,41967,33243
34377,37432,33244
38376,42091,33246
38376,41935,33256
34377,37551,33258
38376,42048,33279
38376,41914,33280
38376,42045,33281
34377,37550,33305
38376,42062,33308
38376,42100,33309
38376,41916,33319
38376,42064,33320
38376,41983,33333
38376,42134,33377
38376,41942,33386
38376,42128,33392
38376,42070,33393
40129,45228,33395
38376,42073,33404
38376,42119,33416
34377,37552,33417
38376,41907,33431
38376,41996,33478
38376,41924,33533
38376,42059,33554
38376,42033,33566
34377,37554,33567
34377,37556,33570
34377,37553,33573
38376,41900,33576
34377,37433,33586
34377,37555,33601
34377,37435,33611
38376,41974,33623
34377,37434,33670
38376,42106,33671
34377,37436,33680
38376,42020,33691
34377,37438,33696
38376,41941,33706
34377,37437,33734
38376,42051,33742
39072,42896,33758
39072,42937,33773
39072,42930,33774
38376,41944,33786
34377,37439,33847
34377,37557,33853
34377,37559,33938
34377,37440,33962
34377,37558,33995
34377,37441,34059
34377,37560,34065
34377,37561,34070
34377,37442,34086
34377,37562,34133
39072,42918,34141
34377,37443,34146
34377,37444,34180
39438,44174,34192
34377,37446,34196
34377,37563,34201
34377,37447,34202
39438,43884,34207
35025,38230,34215
34377,37448,34218
39438,44170,34223
35025,38229,34228
34377,37449,34249
39438,43978,34250
39438,44153,34251
40564,45828,34257
34870,38069,34267
39438,44008,34273
34870,38070,34276
34377,37445,34281
35025,38231,34285
39438,44288,34288
39438,43833,34293
34870,38071,34296
34870,38072,34303
39438,43976,34308
39438,43959,34316
39438,44332,34319
35025,38232,34330
39438,43925,34335
39438,43829,34336
39438,44273,34340
39438,44250,34356
39438,44154,34367
38376,41969,34368
35025,38233,34375
34377,37564,34377
34870,38073,34377
39438,44335,34402
39438,44075,34403
39438,43803,34406
39438,44225,34419
39438,43979,34440
38376,41923,34441
39438,43880,34452
39438,44158,34486
39438,43970,34491
35025,38234,34505
39438,44243,34505
39438,44260,34519
39438,43895,34532
39438,43862,34533
39438,44130,34537
39438,44303,34539
38376,42107,34561
39438,43885,34566
34706,37898,34569
39438,43986,34570
39438,44108,34573
39072,42927,34574
39438,44149,34575
34609,37799,34587
39438,43944,34587
39438,44189,34592
39438,44061,34596
38376,41902,34608
35227,38437,34614
39438,43968,34618
38206,41692,34622
39438,43873,34641
39438,43796,34658
39072,42941,34661
39438,44216,34671
39438,44272,34689
39438,44098,34704
38376,42011,34723
38376,42113,34738
39438,44302,34739
38376,41953,34759
39438,44071,34761
38376,42093,34769
38376,41958,34776
39438,44147,34779
38376,42125,34783
39438,43838,34795
38376,41936,34798
38376,41979,34801
39438,44004,34802
39438,44372,34804
39438,43980,34809
38376,41970,34812
39072,42890,34816
38376,42013,34822
39438,43990,34824
38376,42044,34844
39438,44200,34845
39438,44031,34846
39072,42925,34847
39438,43958,34848
38376,42025,34850
39438,44142,34852
39438,44304,34859
39438,43969,34868
39438,44059,34869
40129,45237,34870
38376,41921,34871
38376,42094,34876
40129,45226,34887
38376,42130,34894
39438,43864,34895
39418,43483,34896
39438,44248,34901
38376,41984,34902
38376,42017,34906
39438,43859,34907
39438,44106,34908
39438,43817,34913
38376,42117,34921
38376,42056,34929
38376,42023,34931
39438,43887,34933
39438,43934,34943
39438,44264,34946
38376,42054,34947
39438,44316,34951
39418,43516,34958
39438,44317,34967
39418,43593,34984
39438,43822,34988
38376,42052,35000
38376,42078,35004
38376,41901,35009
39438,44297,35013
38376,42061,35020
38376,41945,35023
38376,42103,35027
39418,43567,35030
39438,43805,35035
38376,42080,35037
39438,44079,35045
38376,41972,35049
39438,44196,35063
39418,43432,35067
39438,43850,35070
39438,43865,35077
39438,44137,35078
39438,43815,35090
38376,42022,35094
38376,42057,35096
39438,43987,35098
38376,41960,35099
38376,42098,35101
39438,43799,35108
39438,44019,35109
38376,41988,35113
39438,43918,35116
38376,41949,35126
39438,44278,35129
38376,41951,35140
38376,42032,35143
39438,43998,35151
39418,43446,35153
38376,42126,35154
38376,42003,35157
39418,43703,35160
39418,43362,35169
39418,43537,35171
39438,44214,35176
39438,43922,35178
39438,44125,35179
36960,40318,35180
38376,41932,35187
39438,44201,35197
38376,42002,35202
39438,44265,35204
39438,43964,35209
38376,41998,35213
39438,43855,35215
38376,41903,35217
38376,41965,35221
38376,41977,35224
38376,42108,35228
39438,43985,35230
38376,42132,35237
39438,44244,35239
39438,43836,35244
38376,42069,35253
38376,41990,35260
38376,42087,35261
38376,42012,35264
39418,43415,35267
39418,43431,35270
38376,42026,35271
39438,44274,35272
39438,44315,35291
39438,44037,35296
38376,42005,35309
38376,42016,35323
39438,43965,35332
38376,42067,35339
39418,43412,35342
39438,43994,35345
39438,44342,35350
39418,43697,35353
39438,44082,35354
38376,42120,35362
39418,43654,35371
39438,44221,35376
39418,43500,35380
39418,43381,35381
38376,42038,35382
38376,42129,35387
39438,43866,35393
39418,43434,35411
38376,41938,35412
39438,44151,35420
38376,41955,35422
39438,44231,35424
39438,43847,35429
39418,43379,35430
38376,42095,35436
38376,41950,35437
38376,42021,35438
39438,43851,35440
38376,41975,35445
39438,44028,35451
35662,38879,35454
39438,43955,35463
40129,45234,35465
38376,42121,35468
39438,44258,35469
39418,43423,35476
39438,44057,35477
39438,44116,35478
36271,39531,35480
39418,43691,35482
35697,38922,35492
38376,42122,35493
36271,39560,35495
39418,43690,35505
39418,43447,35506
36271,39546,35512
38376,42082,35519
39418,43494,35520
38376,41956,35524
38376,41993,35525
36271,39548,35528
38376,42090,35529
39438,44306,35536
38376,42006,35538
39418,43390,35539
35697,38923,35541
39418,43572,35544
39418,43576,35549
35827,39059,35552
39438,44309,35554
39418,43384,35555
35697,38921,35557
39438,44383,35562
38376,42004,35563
36271,39535,35564
39438,44062,35565
36271,39542,35575
36271,39536,35576
36271,39541,35577
39438,43795,35582
38376,41980,35584
36271,39557,35587
39418,43644,35592
39438,44312,35603
39418,43663,35612
39438,44314,35614
36271,39529,35616
35617,38829,35617
35617,38830,35617
35617,38831,35617
35617,38832,35617
35696,38915,35617
35696,38916,35617
35696,38917,35617
35696,38918,35617
35696,38919,35617
35697,38924,35617
39438,44215,35618
39418,43441,35621
39438,43995,35626
36271,39539,35627
39438,43920,35628
35827,39060,35630
39438,44217,35639
38376,41946,35642
35773,39002,35643
39438,44087,35644
38376,41931,35647
39418,43372,35652
36271,39530,35659
35617,38828,35662
35696,38914,35662
36271,39544,35664
36266,39518,35665
39438,44093,35669
39438,44172,35673
35815,39046,35681
36271,39532,35682
39438,44307,35685
36271,39526,35690
38376,42112,35691
35697,38925,35696
35659,38875,35697
39438,44027,35702
38376,41961,35703
39438,44162,35705
38376,41928,35706
39438,44097,35707
38376,42071,35708
39438,44337,35712
36271,39524,35713
35773,39003,35718
39438,44254,35719
36271,39545,35721
39072,42948,35723
38376,41985,35724
39438,43907,35727
39438,44234,35729
39072,42917,35731
36266,39506,35737
36266,39514,35738
39438,44175,35742
36266,39509,35744
39438,44178,35746
39438,43797,35749
38376,41917,35764
36266,39507,35766
36271,39537,35768
36271,39527,35770
36271,39540,35773
39438,44165,35774
38376,41964,35779
39438,44136,35786
39438,44228,35787
38376,42053,35788
36266,39511,35789
36266,39513,35791
39438,44034,35797
36266,39516,35798
39418,43705,35801
36054,39288,35815
36266,39505,35819
39438,44000,35824
36271,39533,35827
39072,42932,35827
39438,44046,35836
39438,44379,35838
38376,42083,35843
36271,39559,35844
38376,42116,35859
38376,41939,35865
39072,42906,35880
36271,39534,35888
36271,39561,35890
36266,39512,35894
36271,39525,35898
36266,39515,35902
36078,39314,35904
38376,42109,35908
38376,42050,35909
36271,39547,35911
36271,39558,35914
39072,42946,35915
36271,39543,35922
36271,39538,35935
36266,39517,35948
39418,43731,35951
39418,43530,35953
36266,39510,35954
36271,39550,35965
39072,42940,35972
38376,42001,35973
36271,39528,35977
36271,39551,35981
36266,39508,35984
36271,39552,35986
39072,42900,35987
36271,39549,35998
38376,41909,36000
38376,42028,36003
36271,39553,36004
39418,43688,36007
38376,42039,36008
38376,42110,36010
38376,41994,36021
38376,42089,36024
36271,39554,36030
38376,42075,36043
36271,39555,36051
38376,42035,36052
38376,41957,36053
36054,39289,36054
36497,39800,36054
36497,39801,36054
36271,39556,36078
36271,39562,36088
36209,39446,36093
36271,39564,36098
36271,39565,36101
38376,42049,36107
38376,42068,36125
36271,39566,36129
36271,39567,36134
36271,39568,36139
38376,41905,36145
38376,41910,36152
36271,39563,36153
38376,42105,36158
38376,41963,36160
39418,43388,36172
38376,41986,36176
39418,43656,36182
38376,42065,36186
38376,41908,36188
36497,39804,36191
38376,41999,36193
37260,40646,36194
40129,45224,36205
36497,39806,36206
36209,39447,36209
36375,39673,36209
40564,45824,36210
39438,44384,36211
39438,44052,36214
39438,44277,36218
39438,44155,36221
36497,39802,36231
39418,43558,36234
39438,44044,36258
39418,43641,36265
37260,40638,36268
37260,40655,36269
38376,41922,36271
39438,44084,36274
36497,39799,36276
39438,44362,36282
40129,45223,36288
38376,41947,36292
36497,39808,36295
39418,43582,36300
39418,43534,36304
36497,39805,36306
36497,39807,36308
40129,45225,36310
39438,43975,36313
36497,39811,36324
36497,39812,36325
39438,44336,36327
39418,43649,36328
37260,40648,36329
37260,40637,36330
37260,40643,36334
39438,43954,36336
39438,43992,36339
36497,39809,36343
39438,43883,36355
39438,44267,36361
39438,43826,36364
39438,44271,36372
38376,42079,36373
36375,39674,36375
36507,39823,36375
38376,42133,36375
36492,39792,36376
39438,44236,36381
39438,43946,36384
39438,43860,36385
38376,42037,36388
39418,43439,36393
39438,44185,36396
36492,39793,36399
39438,43984,36402
39418,43702,36404
39438,43876,36405
38376,41937,36408
39438,44005,36411
39418,43562,36418
39418,43395,36420
39438,44350,36421
36497,39803,36425
39418,43369,36426
39418,43598,36429
36793,40117,36437
36793,40128,36439
36793,40118,36443
37260,40653,36453
38376,42055,36454
40564,45826,36455
39418,43506,36462
36618,39935,36464
36618,39937,36465
36793,40119,36468
38376,42010,36471
37260,40651,36482
38376,42118,36486
38376,42014,36489
38376,42081,36494
37260,40641,36496
36497,39810,36497
40105,45187,36497
36618,39936,36498
37260,40640,36499
38376,42007,36505
36793,40120,36506
38376,42041,36509
38376,41911,36511
38376,42027,36513
38376,41915,36517
36793,40122,36520
39438,44152,36521
38376,41918,36522
38376,42099,36526
39438,43988,36529
36618,39938,36531
38376,42042,36532
39438,44049,36533
39438,44348,36534
37260,40645,36536
36793,40124,36544
36793,40116,36550
36793,40121,36552
38376,41962,36553
36793,40126,36559
36793,40127,36567
36793,40129,36572
39438,43991,36577
38376,41954,36579
39438,43905,36580
38376,42131,36582
36882,40221,36583
37260,40642,36589
36882,40222,36592
39438,44184,36594
39438,44148,36602
39438,44224,36603
36793,40123,36606
36882,40223,36607
37260,40652,36609
36882,40224,36612
39438,44351,36614
36793,40131,36623
36793,40125,36625
38376,42084,36631
36882,40225,36636
39438,43932,36638
36882,40226,36651
36793,40130,36653
39438,44212,36654
39438,44161,36656
40129,45232,36658
36882,40229,36662
36882,40227,36677
39438,43801,36678
36882,40232,36683
36882,40233,36685
38376,41920,36686
36882,40234,36689
36773,40095,36694
38376,41966,36696
38376,41933,36698
36882,40235,36699
39438,43810,36700
36773,40094,36707
37270,40669,36708
36882,40237,36709
36882,40239,36716
37260,40650,36717
39438,44160,36721
37058,40421,36724
36882,40228,36729
39438,44173,36732
36882,40230,36738
39438,44259,36740
38376,41925,36743
39438,44100,36746
36882,40231,36750
39438,43881,36765
39438,43931,36786
39438,43878,36788
36882,40236,36792
36882,40238,36798
38376,41982,36801
38376,41991,36804
38376,42031,36809
37058,40424,36812
37534,40969,36813
37058,40422,36818
37534,40968,36819
38376,41968,36821
38376,42074,36826
39438,44222,36827
40129,45222,36832
38376,42072,36833
39418,43510,36834
40129,45227,36838
37270,40668,36843
37058,40423,36850
37058,40420,36851
39438,44089,36853
40129,45229,36854
37260,40656,36855
37058,40418,36859
37058,40426,36865
37534,40970,36866
37260,40644,36869
37058,40417,36872
39438,44380,36881
37086,40460,36884
39072,42951,36885
38376,42114,36886
39418,43409,36889
39438,44343,36891
37086,40456,36894
39438,43871,36895
37086,40457,36897
37260,40649,36900
39438,44150,36901
39438,43966,36905
38376,41989,36912
38376,41940,36913
37086,40459,36914
39438,44190,36917
37270,40674,36918
39438,44056,36920
37058,40419,36924
39438,43888,36926
37260,40647,36929
38376,42019,36930
40129,45221,36937
37270,40671,36938
37086,40455,36939
37058,40425,36943
37270,40667,36945
38376,42085,36950
38995,42795,36954
37086,40458,36956
38376,41971,36963
37088,40464,36967
39438,44199,36968
39438,43982,36969
39438,44294,36974
37088,40463,36977
37270,40672,36980
37474,40889,36983
38376,42046,36988
37270,40670,36992
39438,44029,36997
38376,42008,37004
39438,43863,37007
39438,44021,37017
37260,40654,37018
37474,40890,37023
38376,42029,37025
39438,44193,37035
39438,44251,37038
37270,40673,37057
39438,43915,37061
38376,42124,37064
38376,41912,37066
38376,41913,37070
37474,40892,37072
39438,44371,37108
39438,43856,37118
38376,42000,37123
39438,43977,37126
37260,40639,37131
38376,42018,37132
37474,40891,37134
37474,40888,37136
39438,44238,37140
39418,43481,37143
39438,43930,37147
38376,42076,37151
39438,44268,37152
39438,44078,37153
39418,43548,37156
39438,44023,37157
37474,40893,37165
38376,42066,37167
37474,40894,37168
37474,40895,37179
39438,43839,37194
39418,43470,37195
39418,43502,37203
38376,42077,37207
39438,44262,37209
39418,43473,37211
37474,40896,37215
39418,43533,37235
39438,43789,37237
38376,42111,37238
39438,44218,37241
39418,43354,37243
40564,45829,37252
37474,40897,37256
39438,44183,37259
39438,43802,37260
39438,44169,37263
39438,44279,37273
39072,42912,37281
37396,40809,37285
37396,40807,37290
37396,40808,37290
39438,44159,37292
37474,40899,37300
37474,40901,37305
39418,43356,37309
37474,40902,37312
38376,41959,37318
37762,41211,37320
38376,42060,37329
39438,43933,37343
38376,41943,37348
38376,41919,37349
37762,41212,37350
40630,45946,37354
38376,42092,37355
39438,44280,37356
37474,40898,37357
39418,43359,37358
37474,40900,37364
38376,41973,37372
39438,44205,37376
38376,42034,37379
37502,40933,37380
39251,43181,37384
39438,44038,37386
39438,43791,37387
39438,44283,37388
37642,41087,37391
38376,42058,37392
37642,41084,37393
39438,44067,37394
37488,40917,37396
39438,44247,37398
37642,41086,37402
37762,41215,37403
39438,44131,37406
39438,44252,37409
39438,44055,37416
37762,41213,37418
39438,44219,37419
37642,41088,37425
39438,44039,37428
38376,42097,37435
39438,44090,37436
38376,41904,37439
37642,41085,37447
39418,43708,37450
37762,41214,37459
39072,42931,37462
39418,43614,37467
39438,44376,37469
39438,43972,37470
39418,43684,37473
39418,43661,37475
37762,41218,37480
37548,40985,37488
37550,40988,37488
39418,43497,37493
37762,41216,37494
38376,42088,37496
37762,41220,37500
37666,41113,37502
39438,43813,37510
39438,44070,37511
38376,41930,37512
37762,41221,37517
37762,41222,37518
39438,43927,37522
39438,44003,37523
40933,46293,37524
38541,42316,37531
37762,41223,37533
39072,42909,37537
37550,40989,37548
37562,41002,37548
37762,41224,37549
37502,40932,37550
37502,40934,37550
37562,41003,37550
38376,41927,37550
38541,42310,37553
37993,41467,37554
37762,41225,37557
37502,40935,37562
37762,41217,37569
37762,41219,37571
39072,42884,37574
37762,41226,37577
37993,41468,37578
38541,42317,37579
37993,41465,37583
39418,43560,37584
39251,43183,37585
37993,41466,37586
38541,42308,37589
39438,44240,37590
39438,44327,37592
40933,46285,37594
38376,41926,37595
38541,42315,37601
39418,43710,37605
39438,43967,37608
38376,41997,37611
38376,42063,37613
37762,41229,37616
37762,41230,37618
38541,42309,37624
37762,41231,37626
39438,44094,37630
39438,43846,37635
37762,41227,37636
37762,41228,37638
39438,43908,37640
39418,43575,37641
37666,41114,37642
38541,42313,37648
38541,42306,37650
39438,44088,37654
39418,43417,37656
39438,44024,37657
38376,42047,37661
38180,41656,37664
38541,42311,37666
40129,45235,37674
38302,41790,37679
39072,42953,37681
38180,41658,37688
39438,44115,37689
37993,41464,37692
38302,41792,37693
39438,43928,37695
39438,44073,37699
37993,41463,37700
39438,44074,37705
39438,44310,37710
38302,41793,37713
39438,44293,37714
38302,41794,37717
